Rotation angle (rad), Temperature (K)
2.013535279476234674e+00,8.151718886461995339e+01
2.014792167915358423e+00,8.159972340702159954e+01
2.016049056354482172e+00,8.168205776166425380e+01
2.017305944793605921e+00,8.176419214954226788e+01
2.018562833232729670e+00,8.184612679845194805e+01
2.019819721671853419e+00,8.192786194286045998e+01
2.021076610110977168e+00,8.200939782377609788e+01
2.022333498550100916e+00,8.209073468861980416e+01
2.023590386989224665e+00,8.217187279109802489e+01
2.024847275428348414e+00,8.225281239107690112e+01
2.026104163867472163e+00,8.233355375445768232e+01
2.027361052306595912e+00,8.241409715305358930e+01
2.028617940745719661e+00,8.249444286446788510e+01
2.029874829184843410e+00,8.257459117197331011e+01
2.031131717623967159e+00,8.265454236439279612e+01
2.032388606063090908e+00,8.273429673598160150e+01
2.033645494502214657e+00,8.281385458631061169e+01
2.034902382941338406e+00,8.289321622015106072e+01
2.036159271380462155e+00,8.297238194736050332e+01
2.037416159819585904e+00,8.305135208277019387e+01
2.038673048258709652e+00,8.313012694607363073e+01
2.039929936697833401e+00,8.320870686171657837e+01
2.041186825136957150e+00,8.328709215878824068e+01
2.042443713576080899e+00,8.336528317091377005e+01
2.043700602015204648e+00,8.344328023614819756e+01
2.044957490454328397e+00,8.352108369687148581e+01
2.046214378893452146e+00,8.359869389968497444e+01
2.047471267332575895e+00,8.367611119530907615e+01
2.048728155771699644e+00,8.375333593848229441e+01
2.049985044210823393e+00,8.383036848786146322e+01
2.051241932649946698e+00,8.390720920592325172e+01
2.052498821089070447e+00,8.398385845886706136e+01
2.053755709528194195e+00,8.406031661651900322e+01
2.055012597967317944e+00,8.413658405223722525e+01
2.056269486406441693e+00,8.421266114281851856e+01
2.057526374845565442e+00,8.428854826840610315e+01
2.058783263284689191e+00,8.436424581239866427e+01
2.060040151723812940e+00,8.443975416136068191e+01
2.061297040162936689e+00,8.451507370493384030e+01
2.062553928602060438e+00,8.459020483574983018e+01
2.063810817041184187e+00,8.466514794934423094e+01
2.065067705480307936e+00,8.473990344407162922e+01
2.066324593919431685e+00,8.481447172102195964e+01
2.067581482358555434e+00,8.488885318393799650e+01
2.068838370797679183e+00,8.496304823913403936e+01
2.070095259236802931e+00,8.503705729541572111e+01
2.071352147675926680e+00,8.511088076400112357e+01
2.072609036115050429e+00,8.518451905844287353e+01
2.073865924554174178e+00,8.525797259455144683e+01
2.075122812993297927e+00,8.533124179031960921e+01
2.076379701432421676e+00,8.540432706584807931e+01
2.077636589871545425e+00,8.547722884327211545e+01
2.078893478310669174e+00,8.554994754668942392e+01
2.080150366749792923e+00,8.562248360208893416e+01
2.081407255188916672e+00,8.569483743728093827e+01
2.082664143628040421e+00,8.576700948182805462e+01
2.083921032067164170e+00,8.583900016697745627e+01
2.085177920506287919e+00,8.591080992559406582e+01
2.086434808945411667e+00,8.598243919209483010e+01
2.087691697384535416e+00,8.605388840238400405e+01
2.088948585823659165e+00,8.612515799378958548e+01
2.090205474262782914e+00,8.619624840500061680e+01
2.091462362701906663e+00,8.626716007600558100e+01
2.092719251141030412e+00,8.633789344803186339e+01
2.093976139580154161e+00,8.640844896348613702e+01
2.095233028019277910e+00,8.647882706589568613e+01
2.096489916458401659e+00,8.654902819985083795e+01
2.097746804897525408e+00,8.661905281094827558e+01
2.099003693336649157e+00,8.668890134573530304e+01
2.100260581775772906e+00,8.675857425165511927e+01
2.101517470214896655e+00,8.682807197699298740e+01
2.102774358654020403e+00,8.689739497082327091e+01
2.104031247093144152e+00,8.696654368295756399e+01
2.105288135532267901e+00,8.703551856389354668e+01
2.106545023971391650e+00,8.710432006476482059e+01
2.107801912410515399e+00,8.717294863729165399e+01
2.109058800849639148e+00,8.724140473373253712e+01
2.110315689288762897e+00,8.730968880683664679e+01
2.111572577727886646e+00,8.737780130979722060e+01
2.112829466167010395e+00,8.744574269620567009e+01
2.114086354606134144e+00,8.751351342000660338e+01
2.115343243045257893e+00,8.758111393545365786e+01
2.116600131484381642e+00,8.764854469706617124e+01
2.117857019923505391e+00,8.771580615958663429e+01
2.119113908362629140e+00,8.778289877793896778e+01
2.120370796801752888e+00,8.784982300718755255e+01
2.121627685240876637e+00,8.791657930249711228e+01
2.122884573680000386e+00,8.798316811909323576e+01
2.124141462119124135e+00,8.804958991222385123e+01
2.125398350558247884e+00,8.811584513712124078e+01
2.126655238997371633e+00,8.818193424896495003e+01
2.127912127436495382e+00,8.824785770284540831e+01
2.129169015875619131e+00,8.831361595372817419e+01
2.130425904314742880e+00,8.837920945641899095e+01
2.131682792753866629e+00,8.844463866552955267e+01
2.132939681192989934e+00,8.850990403544389551e+01
2.134196569632113683e+00,8.857500602028547121e+01
2.135453458071237431e+00,8.863994507388500210e+01
2.136710346510361180e+00,8.870472164974893303e+01
2.137967234949484929e+00,8.876933620102848010e+01
2.139224123388608678e+00,8.883378918048948947e+01
2.140481011827732427e+00,8.889808104048272241e+01
2.141737900266856176e+00,8.896221223291499314e+01
2.142994788705979925e+00,8.902618320922073281e+01
2.144251677145103674e+00,8.908999442033434946e+01
2.145508565584227423e+00,8.915364631666304263e+01
2.146765454023351172e+00,8.921713934806028590e+01
2.148022342462474921e+00,8.928047396379989209e+01
2.149279230901598670e+00,8.934365061255066109e+01
2.150536119340722419e+00,8.940666974235155351e+01
2.151793007779846167e+00,8.946953180058748956e+01
2.153049896218969916e+00,8.953223723396567379e+01
2.154306784658093665e+00,8.959478648849244564e+01
2.155563673097217414e+00,8.965718000945071253e+01
2.156820561536341163e+00,8.971941824137786625e+01
2.158077449975464912e+00,8.978150162804428192e+01
2.159334338414588661e+00,8.984343061243221484e+01
2.160591226853712410e+00,8.990520563671537957e+01
2.161848115292836159e+00,8.996682714223886990e+01
2.163105003731959908e+00,9.002829556949964740e+01
2.164361892171083657e+00,9.008961135812744203e+01
2.165618780610207406e+00,9.015077494686627801e+01
2.166875669049331155e+00,9.021178677355629816e+01
2.168132557488454903e+00,9.027264727511612818e+01
2.169389445927578652e+00,9.033335688752572423e+01
2.170646334366702401e+00,9.039391604580957562e+01
2.171903222805826150e+00,9.045432518402044764e+01
2.173160111244949899e+00,9.051458473522347958e+01
2.174416999684073648e+00,9.057469513148075180e+01
2.175673888123197397e+00,9.063465680383626477e+01
2.176930776562321146e+00,9.069447018230128776e+01
2.178187665001444895e+00,9.075413569584017637e+01
2.179444553440568644e+00,9.081365377235654535e+01
2.180701441879692393e+00,9.087302483867983938e+01
2.181958330318816142e+00,9.093224932055231591e+01
2.183215218757939891e+00,9.099132764261634065e+01
2.184472107197063639e+00,9.105026022840209521e+01
2.185728995636187388e+00,9.110904750031571098e+01
2.186985884075311137e+00,9.116768987962767312e+01
2.188242772514434886e+00,9.122618778646159399e+01
2.189499660953558635e+00,9.128454163978334179e+01
2.190756549392682384e+00,9.134275185739053882e+01
2.192013437831806133e+00,9.140081885590237221e+01
2.193270326270929882e+00,9.145874305074970323e+01
2.194527214710053631e+00,9.151652485616554600e+01
2.195784103149177380e+00,9.157416468517587305e+01
2.197040991588301129e+00,9.163166294959069091e+01
2.198297880027424878e+00,9.168902005999537153e+01
2.199554768466548627e+00,9.174623642574250937e+01
2.200811656905672375e+00,9.180331245494373604e+01
2.202068545344796124e+00,9.186024855446211745e+01
2.203325433783919873e+00,9.191704512990473575e+01
2.204582322223043622e+00,9.197370258561544176e+01
2.205839210662167371e+00,9.203022132466807648e+01
2.207096099101291120e+00,9.208660174885983452e+01
2.208352987540414869e+00,9.214284425870488349e+01
2.209609875979538618e+00,9.219894925342833858e+01
2.210866764418662367e+00,9.225491713096040769e+01
2.212123652857785672e+00,9.231074828793082077e+01
2.213380541296909421e+00,9.236644311966350074e+01
2.214637429736033170e+00,9.242200202017147603e+01
2.215894318175156918e+00,9.247742538215200625e+01
2.217151206614280667e+00,9.253271359698200627e+01
2.218408095053404416e+00,9.258786705471358403e+01
2.219664983492528165e+00,9.264288614406991940e+01
2.220921871931651914e+00,9.269777125244127092e+01
2.222178760370775663e+00,9.275252276588123834e+01
2.223435648809899412e+00,9.280714106910332362e+01
2.224692537249023161e+00,9.286162654547746342e+01
2.225949425688146910e+00,9.291597957702698807e+01
2.227206314127270659e+00,9.297020054442567982e+01
2.228463202566394408e+00,9.302428982699503024e+01
2.229720091005518157e+00,9.307824780270172482e+01
2.230976979444641906e+00,9.313207484815525561e+01
2.232233867883765654e+00,9.318577133860574691e+01
2.233490756322889403e+00,9.323933764794197998e+01
2.234747644762013152e+00,9.329277414868954565e+01
2.236004533201136901e+00,9.334608121200925268e+01
2.237261421640260650e+00,9.339925920769555034e+01
2.238518310079384399e+00,9.345230850417529211e+01
2.239775198518508148e+00,9.350522946850651351e+01
2.241032086957631897e+00,9.355802246637747999e+01
2.242288975396755646e+00,9.361068786210580583e+01
2.243545863835879395e+00,9.366322601863780051e+01
2.244802752275003144e+00,9.371563729754787175e+01
2.246059640714126893e+00,9.376792205903812771e+01
2.247316529153250642e+00,9.382008066193813534e+01
2.248573417592374390e+00,9.387211346370479248e+01
2.249830306031498139e+00,9.392402082042229949e+01
2.251087194470621888e+00,9.397580308680232974e+01
2.252344082909745637e+00,9.402746061618429962e+01
2.253600971348869386e+00,9.407899376053578067e+01
2.254857859787993135e+00,9.413040287045295429e+01
2.256114748227116884e+00,9.418168829516132234e+01
2.257371636666240633e+00,9.423285038251641765e+01
2.258628525105364382e+00,9.428388947900468509e+01
2.259885413544488131e+00,9.433480592974450474e+01
2.261142301983611880e+00,9.438560007848720090e+01
2.262399190422735629e+00,9.443627226761834947e+01
2.263656078861859378e+00,9.448682283815897165e+01
2.264912967300983127e+00,9.453725212976706871e+01
2.266169855740106875e+00,9.458756048073897205e+01
2.267426744179230624e+00,9.463774822801113373e+01
2.268683632618354373e+00,9.468781570716166129e+01
2.269940521057478122e+00,9.473776325241219354e+01
2.271197409496601871e+00,9.478759119662979060e+01
2.272454297935725620e+00,9.483729987132885242e+01
2.273711186374849369e+00,9.488688960667320771e+01
2.274968074813973118e+00,9.493636073147828824e+01
2.276224963253096867e+00,9.498571357321328890e+01
2.277481851692220616e+00,9.503494845800349822e+01
2.278738740131344365e+00,9.508406571063268586e+01
2.279995628570468114e+00,9.513306565454556107e+01
2.281252517009591863e+00,9.518194861185025957e+01
2.282509405448715611e+00,9.523071490332102940e+01
2.283766293887839360e+00,9.527936484840078890e+01
2.285023182326963109e+00,9.532789876520395467e+01
2.286280070766086858e+00,9.537631697051922686e+01
2.287536959205210607e+00,9.542461977981243137e+01
2.288793847644334356e+00,9.547280750722947573e+01
2.290050736083458105e+00,9.552088046559933332e+01
2.291307624522581854e+00,9.556883896643708454e+01
2.292564512961705603e+00,9.561668331994705738e+01
2.293821401400828908e+00,9.566441383502593965e+01
2.295078289839952657e+00,9.571203081926603318e+01
2.296335178279076406e+00,9.575953457895855081e+01
2.297592066718200154e+00,9.580692541909688487e+01
2.298848955157323903e+00,9.585420364337998933e+01
2.300105843596447652e+00,9.590136955421581888e+01
2.301362732035571401e+00,9.594842345272481055e+01
2.302619620474695150e+00,9.599536563874332273e+01
2.303876508913818899e+00,9.604219641082727321e+01
2.305133397352942648e+00,9.608891606625569182e+01
2.306390285792066397e+00,9.613552490103435844e+01
2.307647174231190146e+00,9.618202320989949783e+01
2.308904062670313895e+00,9.622841128632147445e+01
2.310160951109437644e+00,9.627468942250858674e+01
2.311417839548561393e+00,9.632085790941080461e+01
2.312674727987685142e+00,9.636691703672360632e+01
2.313931616426808890e+00,9.641286709289184387e+01
2.315188504865932639e+00,9.645870836511363677e+01
2.316445393305056388e+00,9.650444113934428003e+01
2.317702281744180137e+00,9.655006570030022317e+01
2.318959170183303886e+00,9.659558233146299244e+01
2.320216058622427635e+00,9.664099131508321250e+01
2.321472947061551384e+00,9.668629293218471332e+01
2.322729835500675133e+00,9.673148746256843822e+01
2.323986723939798882e+00,9.677657518481670706e+01
2.325243612378922631e+00,9.682155637629716693e+01
2.326500500818046380e+00,9.686643131316701272e+01
2.327757389257170129e+00,9.691120027037709406e+01
2.329014277696293878e+00,9.695586352167607913e+01
2.330271166135417626e+00,9.700042133961470370e+01
2.331528054574541375e+00,9.704487399554992066e+01
2.332784943013665124e+00,9.708922175964913492e+01
2.334041831452788873e+00,9.713346490089446661e+01
2.335298719891912622e+00,9.717760368708698593e+01
2.336555608331036371e+00,9.722163838485100484e+01
2.337812496770160120e+00,9.726556925963839717e+01
2.339069385209283869e+00,9.730939657573281920e+01
2.340326273648407618e+00,9.735312059625411507e+01
2.341583162087531367e+00,9.739674158316258001e+01
2.342840050526655116e+00,9.744025979726329467e+01
2.344096938965778865e+00,9.748367549821057310e+01
2.345353827404902614e+00,9.752698894451218337e+01
2.346610715844026362e+00,9.757020039353382401e+01
2.347867604283150111e+00,9.761331010150345833e+01
2.349124492722273860e+00,9.765631832351569130e+01
2.350381381161397609e+00,9.769922531353616080e+01
2.351638269600521358e+00,9.774203132440598552e+01
2.352895158039645107e+00,9.778473660784611354e+01
2.354152046478768856e+00,9.782734141446177034e+01
2.355408934917892605e+00,9.786984599374683569e+01
2.356665823357016354e+00,9.791225059408826326e+01
2.357922711796140103e+00,9.795455546277058545e+01
2.359179600235263852e+00,9.799676084598023351e+01
2.360436488674387601e+00,9.803886698881001394e+01
2.361693377113511350e+00,9.808087413526354226e+01
2.362950265552635098e+00,9.812278252825964842e+01
2.364207153991758847e+00,9.816459240963685318e+01
2.365464042430882596e+00,9.820630402015774507e+01
2.366720930870006345e+00,9.824791759951347103e+01
2.367977819309130094e+00,9.828943338632812754e+01
2.369234707748253843e+00,9.833085161816316599e+01
2.370491596187377592e+00,9.837217253152192598e+01
2.371748484626501341e+00,9.841339636185391271e+01
2.373005373065624646e+00,9.845452334355937296e+01
2.374262261504748395e+00,9.849555370999361514e+01
2.375519149943872144e+00,9.853648769347145731e+01
2.376776038382995893e+00,9.857732552527166092e+01
2.378032926822119641e+00,9.861806743564132205e+01
2.379289815261243390e+00,9.865871365380026248e+01
2.380546703700367139e+00,9.869926440794547773e+01
2.381803592139490888e+00,9.873971992525548558e+01
2.383060480578614637e+00,9.878008043189475984e+01
2.384317369017738386e+00,9.882034615301807889e+01
2.385574257456862135e+00,9.886051731277493104e+01
2.386831145895985884e+00,9.890059413431386304e+01
2.388088034335109633e+00,9.894057683978688544e+01
2.389344922774233382e+00,9.898046565035379274e+01
2.390601811213357131e+00,9.902026078618651184e+01
2.391858699652480880e+00,9.905996246647349324e+01
2.393115588091604629e+00,9.909957090942398850e+01
2.394372476530728377e+00,9.913908633227241296e+01
2.395629364969852126e+00,9.917850895128268007e+01
2.396886253408975875e+00,9.921783898175245042e+01
2.398143141848099624e+00,9.925707663801748026e+01
2.399400030287223373e+00,9.929622213345589898e+01
2.400656918726347122e+00,9.933527568049251499e+01
2.401913807165470871e+00,9.937423749060305056e+01
2.403170695604594620e+00,9.941310777431843348e+01
2.404427584043718369e+00,9.945188674122901773e+01
2.405684472482842118e+00,9.949057459998883246e+01
2.406941360921965867e+00,9.952917155831987372e+01
2.408198249361089616e+00,9.956767782301622560e+01
2.409455137800213365e+00,9.960609359994830925e+01
2.410712026239337114e+00,9.964441909406714615e+01
2.411968914678460862e+00,9.968265450940843664e+01
